resource,resourceNum,resourceName,resourceCat,resourceStage,consumer,consumerNum,consumerName,consumerCat,consumerStage,interactionType,referenceNum,justification,interactionZone,habitat,localities,confidence,parasitic
752_Mulm/DOM_0,752,Mulm/DOM,dead stuff,0,1375_Pleusirus secorrus_1,1375,Pleusirus secorrus,gammarid,1,30,435,3,low,both,NA,1,n
752_Mulm/DOM_0,752,Mulm/DOM,dead stuff,0,1376_Thorlaksonius brevirostris_1,1376,Thorlaksonius brevirostris,gammarid,1,30,435,3,all,both,NA,1,n
752_Mulm/DOM_0,752,Mulm/DOM,dead stuff,0,1377_Thorlaksonius depressus_1,1377,Thorlaksonius depressus,gammarid,1,30,435,3,all,both,NA,1,n
752_Mulm/DOM_0,752,Mulm/DOM,dead stuff,0,1378_Thorlaksonius grandirostris_1,1378,Thorlaksonius grandirostris,gammarid,1,30,435,3,all,both,NA,1,n
752_Mulm/DOM_0,752,Mulm/DOM,dead stuff,0,1379_Thorlaksonius subcarinatus_1,1379,Thorlaksonius subcarinatus,gammarid,1,30,435,3,all,both,NA,1,n
752_Mulm/DOM_0,752,Mulm/DOM,dead stuff,0,1380_Trachypleustes trevori_1,1380,Trachypleustes trevori,gammarid,1,30,435,3,all,both,NA,1,n
752_Mulm/DOM_0,752,Mulm/DOM,dead stuff,0,1381_Calliopius carinatus_1,1381,Calliopius carinatus,gammarid,1,30,435,3,all,both,NA,1,n
752_Mulm/DOM_0,752,Mulm/DOM,dead stuff,0,1383_Pontogeneia melanophthalma_1,1383,Pontogeneia melanophthalma,gammarid,1,30,435,3,all,both,NA,1,n
752_Mulm/DOM_0,752,Mulm/DOM,dead stuff,0,1384_Accedomoera vagor_1,1384,Accedomoera vagor,gammarid,1,30,435,3,all,both,NA,1,n
752_Mulm/DOM_0,752,Mulm/DOM,dead stuff,0,1385_Paramoera mohri_1,1385,Paramoera mohri,gammarid,1,30,435,3,all,both,NA,1,n
752_Mulm/DOM_0,752,Mulm/DOM,dead stuff,0,1386_Paramoera suchaneki_1,1386,Paramoera suchaneki,gammarid,1,30,435,3,all,both,NA,1,n
752_Mulm/DOM_0,752,Mulm/DOM,dead stuff,0,1387_Pontogeneia inermis_1,1387,Pontogeneia inermis,gammarid,1,30,435,3,all,both,NA,1,n
752_Mulm/DOM_0,752,Mulm/DOM,dead stuff,0,1388_Pontogeneia intermedia_1,1388,Pontogeneia intermedia,gammarid,1,30,435,3,all,both,NA,1,n
752_Mulm/DOM_0,752,Mulm/DOM,dead stuff,0,1390_Netamelita cortada_1,1390,Netamelita cortada,gammarid,1,30,435,3,all,both,NA,1,n
752_Mulm/DOM_0,752,Mulm/DOM,dead stuff,0,1391_Ceradocus spinicauda_1,1391,Ceradocus spinicauda,gammarid,1,30,435,3,all,both,NA,1,n
752_Mulm/DOM_0,752,Mulm/DOM,dead stuff,0,1392_Dulichiella spinosa_1,1392,Dulichiella spinosa,gammarid,1,30,435,3,all,both,NA,1,n
752_Mulm/DOM_0,752,Mulm/DOM,dead stuff,0,1393_Elasmopus antennatus_1,1393,Elasmopus antennatus,gammarid,1,30,435,3,all,both,NA,1,n
752_Mulm/DOM_0,752,Mulm/DOM,dead stuff,0,1394_Elasmopus mutatus_1,1394,Elasmopus mutatus,gammarid,1,30,435,3,all,both,NA,1,n
752_Mulm/DOM_0,752,Mulm/DOM,dead stuff,0,1395_Elasmopus serricatus_1,1395,Elasmopus serricatus,gammarid,1,30,435,3,all,both,NA,1,n
752_Mulm/DOM_0,752,Mulm/DOM,dead stuff,0,1396_Megamoera dentata_1,1396,Megamoera dentata,gammarid,1,30,435,3,all,both,NA,1,n
752_Mulm/DOM_0,752,Mulm/DOM,dead stuff,0,1397_Megamoera subtener_1,1397,Megamoera subtener,gammarid,1,30,435,3,all,both,NA,1,n
752_Mulm/DOM_0,752,Mulm/DOM,dead stuff,0,1398_Melita oregonensis_1,1398,Melita oregonensis,gammarid,1,30,435,3,all,both,NA,1,n
752_Mulm/DOM_0,752,Mulm/DOM,dead stuff,0,1399_Melita sulca_1,1399,Melita sulca,gammarid,1,30,435,3,all,both,NA,1,n
752_Mulm/DOM_0,752,Mulm/DOM,dead stuff,0,1400_Quadrimaera vigota_1,1400,Quadrimaera vigota,gammarid,1,30,435,3,all,both,NA,1,n
752_Mulm/DOM_0,752,Mulm/DOM,dead stuff,0,1462_Collembola_1,1462,Collembola,insect,1,1,436; 435,4,high,pools,NA,4,n
752_Mulm/DOM_0,752,Mulm/DOM,dead stuff,0,1467_Chironomids_1,1467,Chironomids,insect,1,30,315,3,all,both,NA,3,n
752_Mulm/DOM_0,752,Mulm/DOM,dead stuff,0,1475_Sarcophagid flies_1,1475,Sarcophagid flies,insect,1,1,435,3,all,pools,NA,1,n
752_Mulm/DOM_0,752,Mulm/DOM,dead stuff,0,1528_Aegialites fuchsi_1,1528,Aegialites fuchsi,insect,1,30,435,3,all,both,NA,1,n
752_Mulm/DOM_0,752,Mulm/DOM,dead stuff,0,1529_Aegialites subopacus_1,1529,Aegialites subopacus,insect,1,30,435,3,middle,both,NA,1,n
752_Mulm/DOM_0,752,Mulm/DOM,dead stuff,0,1559_Nereiphylla castanea_1,1559,Nereiphylla castanea,polychaete,1,1,435,3,all,pools,NA,1,n
752_Mulm/DOM_0,752,Mulm/DOM,dead stuff,0,1591_Eunereis longipes_1,1591,Eunereis longipes,polychaete,1,30,366,3,all,both,NA,1,n
752_Mulm/DOM_0,752,Mulm/DOM,dead stuff,0,1594_Neanthes brandti_1,1594,Neanthes brandti,polychaete,1,30,"338, 337, 342",4,all,both,NA,4,n
752_Mulm/DOM_0,752,Mulm/DOM,dead stuff,0,1597_Nereis latescens_1,1597,Nereis latescens,polychaete,1,30,"338, 337, 342",4,all,both,NA,4,n
752_Mulm/DOM_0,752,Mulm/DOM,dead stuff,0,1598_Nereis pelagica_1,1598,Nereis pelagica,polychaete,1,30,"338, 337, 342",4,all,both,NA,4,n
752_Mulm/DOM_0,752,Mulm/DOM,dead stuff,0,1599_Nereis procera_1,1599,Nereis procera,polychaete,1,30,"338, 337, 342",4,all,both,NA,4,n
752_Mulm/DOM_0,752,Mulm/DOM,dead stuff,0,1619_Naineris dendritica_1,1619,Naineris dendritica,polychaete,1,1,436; 435,4,all,pools,NA,4,n
752_Mulm/DOM_0,752,Mulm/DOM,dead stuff,0,1621_Boccardia berkeleyorum_1,1621,Boccardia berkeleyorum,polychaete,1,1,436; 435,4,all,pools,NA,4,n
752_Mulm/DOM_0,752,Mulm/DOM,dead stuff,0,1648_Caulleriella cristata_1,1648,Caulleriella cristata,polychaete,1,1,436; 435,4,all,pools,NA,4,n
752_Mulm/DOM_0,752,Mulm/DOM,dead stuff,0,1650_Cirratulus dillonensis_1,1650,Cirratulus dillonensis,polychaete,1,1,436; 435,4,all,pools,NA,4,n
752_Mulm/DOM_0,752,Mulm/DOM,dead stuff,0,1651_Cirratulus spectabilis_1,1651,Cirratulus spectabilis,polychaete,1,1,436; 435,4,all,pools,NA,4,n
752_Mulm/DOM_0,752,Mulm/DOM,dead stuff,0,1652_Protocirrineris socialis_1,1652,Protocirrineris socialis,polychaete,1,1,436; 435,4,all,pools,NA,4,n
752_Mulm/DOM_0,752,Mulm/DOM,dead stuff,0,1653_Timarete perbranchiata_1,1653,Timarete perbranchiata,polychaete,1,1,436; 435,4,all,pools,NA,4,n
752_Mulm/DOM_0,752,Mulm/DOM,dead stuff,0,1654_Timarete luxuriosa_1,1654,Timarete luxuriosa,polychaete,1,1,436; 435,4,all,pools,NA,4,n
752_Mulm/DOM_0,752,Mulm/DOM,dead stuff,0,1657_Pherusa inflata_1,1657,Pherusa inflata,polychaete,1,1,436; 435,4,all,pools,NA,4,n
752_Mulm/DOM_0,752,Mulm/DOM,dead stuff,0,1660_Polyophthalmus pictus_1,1660,Polyophthalmus pictus,polychaete,1,1,436; 435,4,all,pools,NA,4,n
752_Mulm/DOM_0,752,Mulm/DOM,dead stuff,0,1661_Clymenella complanata_1,1661,Clymenella complanata,polychaete,1,1,436; 435,4,all,pools,NA,4,n
752_Mulm/DOM_0,752,Mulm/DOM,dead stuff,0,1663_Sabellaria gracilis_1,1663,Sabellaria gracilis,polychaete,1,1,436; 435,4,all,pools,NA,4,n
752_Mulm/DOM_0,752,Mulm/DOM,dead stuff,0,1665_Neoleprea californica_1,1665,Neoleprea californica,polychaete,1,1,436; 435,4,all,pools,NA,4,n
752_Mulm/DOM_0,752,Mulm/DOM,dead stuff,0,1666_Polycirrus californicus_1,1666,Polycirrus californicus,polychaete,1,1,436; 435,4,all,pools,NA,4,n
752_Mulm/DOM_0,752,Mulm/DOM,dead stuff,0,1667_Polycirrus spp._1,1667,Polycirrus spp.,polychaete,1,1,436; 435,4,all,pools,NA,4,n
752_Mulm/DOM_0,752,Mulm/DOM,dead stuff,0,1668_Ramex californiensis_1,1668,Ramex californiensis,polychaete,1,1,436; 435,4,all,pools,NA,4,n
752_Mulm/DOM_0,752,Mulm/DOM,dead stuff,0,1669_Spinosphaera oculata_1,1669,Spinosphaera oculata,polychaete,1,1,436; 435,4,all,pools,NA,4,n
752_Mulm/DOM_0,752,Mulm/DOM,dead stuff,0,1792_Lirobittium attenuatum_1,1792,Lirobittium attenuatum,snail,1,1,436; 435,4,all,pools,NA,4,n
752_Mulm/DOM_0,752,Mulm/DOM,dead stuff,0,1794_Lirobittium interfossa_1,1794,Lirobittium interfossa,snail,1,1,436; 435,4,low,pools,NA,4,n
752_Mulm/DOM_0,752,Mulm/DOM,dead stuff,0,1795_Lirobittium latifilosum_1,1795,Lirobittium latifilosum,snail,1,1,436; 435,4,low,pools,NA,4,n
752_Mulm/DOM_0,752,Mulm/DOM,dead stuff,0,1982_Amphiodia akosmos_1,1982,Amphiodia akosmos,brittle star,1,1,436; 435,4,all,pools,NA,4,n
752_Mulm/DOM_0,752,Mulm/DOM,dead stuff,0,1983_Amphiodia occidentalis_1,1983,Amphiodia occidentalis,brittle star,1,1,436; 435,4,all,pools,NA,4,n
752_Mulm/DOM_0,752,Mulm/DOM,dead stuff,0,1984_Ophiactis simplex_1,1984,Ophiactis simplex,brittle star,1,1,436; 435,4,all,pools,NA,4,n
752_Mulm/DOM_0,752,Mulm/DOM,dead stuff,0,2338_Foraminifera_1,2338,Foraminifera,microorganisms,1,1,435,4,all,pools,NA,2,n
752_Mulm/DOM_0,752,Mulm/DOM,dead stuff,0,2341_Alienacanthomysis macropsis_1,2341,Alienacanthomysis macropsis,mysid,1,30,306,4,all,pools,Antarctic Peninsula,4,n
752_Mulm/DOM_0,752,Mulm/DOM,dead stuff,0,2343_Holmesimysis costata_1,2343,Holmesimysis costata,mysid,1,30,306,4,low,pools,Antarctic Peninsula,4,n
752_Mulm/DOM_0,752,Mulm/DOM,dead stuff,0,2344_Holmesimysis sculpta_1,2344,Holmesimysis sculpta,mysid,1,30,306,4,low,pools,Antarctic Peninsula,4,n
752_Mulm/DOM_0,752,Mulm/DOM,dead stuff,0,2348_rotifers_1,2348,rotifers,microorganism,1,1,347; 435,3,all,pools,NA,1,n
752_Mulm/DOM_0,752,Mulm/DOM,dead stuff,0,2352_Desdimelita californica_1,2352,Desdimelita californica,gammarid,1,30,435,3,all,both,NA,1,n
752_Mulm/DOM_0,752,Mulm/DOM,dead stuff,0,3006_Porichthys notatus_3,3006,Porichthys notatus,fish,3,1,364,3,low,pools,"Central California; Monterey Bay, CA",1,n
753_Phytoplankton_1,753,Phytoplankton,phytoplankton,1,20_Antho illgi_1,20,Antho illgi,sponge,1,1,436; 435,4,low,pools,NA,4,n
753_Phytoplankton_1,753,Phytoplankton,phytoplankton,1,21_Antho karykina_1,21,Antho karykina,sponge,1,1,436; 435,4,middle,pools,NA,4,n
753_Phytoplankton_1,753,Phytoplankton,phytoplankton,1,23_Antho lithophoenix_1,23,Antho lithophoenix,sponge,1,1,436; 435,4,middle,pools,NA,4,n
753_Phytoplankton_1,753,Phytoplankton,phytoplankton,1,26_Clathria microjoanna_1,26,Clathria microjoanna,sponge,1,1,436; 435,4,very low,pools,NA,4,n
753_Phytoplankton_1,753,Phytoplankton,phytoplankton,1,28_Clathria pennata_1,28,Clathria pennata,sponge,1,1,436; 435,4,middle,pools,NA,4,n
753_Phytoplankton_1,753,Phytoplankton,phytoplankton,1,29_Clathria spongigartina_1,29,Clathria spongigartina,sponge,1,1,436; 435,4,very low,pools,NA,4,n
753_Phytoplankton_1,753,Phytoplankton,phytoplankton,1,30_Clathria originalis_1,30,Clathria originalis,sponge,1,1,436; 435,4,very low,pools,NA,4,n
753_Phytoplankton_1,753,Phytoplankton,phytoplankton,1,32_Forcepia hartmani_1,32,Forcepia hartmani,sponge,1,1,436; 435,4,low,pools,NA,4,n
753_Phytoplankton_1,753,Phytoplankton,phytoplankton,1,33_Lissodendoryx firma_1,33,Lissodendoryx firma,sponge,1,1,435,13,low,pools,1,3,n
753_Phytoplankton_1,753,Phytoplankton,phytoplankton,1,35_Hymedesmia (Stylopus) arndti_1,35,Hymedesmia (Stylopus) arndti,sponge,1,1,436; 435,4,very low,pools,NA,4,n
753_Phytoplankton_1,753,Phytoplankton,phytoplankton,1,36_Plocamionida lyoni_1,36,Plocamionida lyoni,sponge,1,1,436; 435,4,middle,pools,NA,4,n
753_Phytoplankton_1,753,Phytoplankton,phytoplankton,1,38_Myxilla incrustans_1,38,Myxilla incrustans,sponge,1,1,436,13,all,pools,NA,3,n
753_Phytoplankton_1,753,Phytoplankton,phytoplankton,1,39_Plocamiancora igzo_1,39,Plocamiancora igzo,sponge,1,1,436; 435,4,very low,pools,NA,4,n
753_Phytoplankton_1,753,Phytoplankton,phytoplankton,1,42_Tedania toxicalis_1,42,Tedania toxicalis,sponge,1,1,436; 435,4,all,pools,NA,4,n
753_Phytoplankton_1,753,Phytoplankton,phytoplankton,1,46_Mycale macginitiei_1,46,Mycale macginitiei,sponge,1,1,436,13,all,pools,NA,3,n
753_Phytoplankton_1,753,Phytoplankton,phytoplankton,1,49_Hymeniacidon actites_1,49,Hymeniacidon actites,sponge,1,1,436; 435,4,low,pools,NA,4,n
753_Phytoplankton_1,753,Phytoplankton,phytoplankton,1,50_Hymeniacidon ungodon_1,50,Hymeniacidon ungodon,sponge,1,1,436; 435,4,low,pools,NA,4,n
753_Phytoplankton_1,753,Phytoplankton,phytoplankton,1,51_Haliclona gellindra_1,51,Haliclona gellindra,sponge,1,1,436,13,all,pools,NA,3,n
753_Phytoplankton_1,753,Phytoplankton,phytoplankton,1,53_Neopetrosia vanilla_1,53,Neopetrosia vanilla,sponge,1,1,436; 435,4,low,pools,NA,4,n
753_Phytoplankton_1,753,Phytoplankton,phytoplankton,1,54_Xestospongia dubia_1,54,Xestospongia dubia,sponge,1,1,436; 435,4,very low,pools,NA,4,n
753_Phytoplankton_1,753,Phytoplankton,phytoplankton,1,58_Halisarca sp._1,58,Halisarca sp.,sponge,1,1,436; 435,4,middle,pools,NA,4,n
753_Phytoplankton_1,753,Phytoplankton,phytoplankton,1,59_Clathrina sp._1,59,Clathrina sp.,sponge,1,1,436; 435,4,very low,pools,NA,4,n
753_Phytoplankton_1,753,Phytoplankton,phytoplankton,1,62_Acarnus erithacus_1,62,Acarnus erithacus,sponge,1,1,436,13,all,pools,NA,3,n
753_Phytoplankton_1,753,Phytoplankton,phytoplankton,1,63_Aplysilla glacialis_1,63,Aplysilla glacialis,sponge,1,1,436,13,all,pools,NA,3,n
753_Phytoplankton_1,753,Phytoplankton,phytoplankton,1,64_Aplysina fistularis_1,64,Aplysina fistularis,sponge,1,1,436,13,all,pools,NA,3,n
753_Phytoplankton_1,753,Phytoplankton,phytoplankton,1,65_Axocielita originalis_1,65,Axocielita originalis,sponge,1,1,436; 435,4,all,pools,NA,4,n
753_Phytoplankton_1,753,Phytoplankton,phytoplankton,1,66_Cliona celata_1,66,Cliona celata,sponge,1,1,436,13,all,pools,NA,3,n
753_Phytoplankton_1,753,Phytoplankton,phytoplankton,1,68_Geodia hentscheli_1,68,Geodia hentscheli,sponge,1,1,436; 435,4,all,pools,NA,4,n
753_Phytoplankton_1,753,Phytoplankton,phytoplankton,1,69_Halichondria panicea_1,69,Halichondria panicea,sponge,1,1,436,13,all,pools,NA,3,n
753_Phytoplankton_1,753,Phytoplankton,phytoplankton,1,70_Haliclona sp._1,70,Haliclona sp.,sponge,1,1,436,13,all,pools,NA,3,n
753_Phytoplankton_1,753,Phytoplankton,phytoplankton,1,71_Higginsia sp._1,71,Higginsia sp.,sponge,1,1,436,13,all,pools,NA,3,n
753_Phytoplankton_1,753,Phytoplankton,phytoplankton,1,72_Acanthancora cyanocrypta_1,72,Acanthancora cyanocrypta,sponge,1,1,436,13,all,pools,NA,3,n
753_Phytoplankton_1,753,Phytoplankton,phytoplankton,1,73_Iophon rayae_1,73,Iophon rayae,sponge,1,1,436; 435,4,very low,pools,NA,4,n
753_Phytoplankton_1,753,Phytoplankton,phytoplankton,1,74_Leucilla nuttingi_1,74,Leucilla nuttingi,sponge,1,1,436,13,all,pools,NA,3,n
753_Phytoplankton_1,753,Phytoplankton,phytoplankton,1,75_Leucosolenia eleanor_1,75,Leucosolenia eleanor,sponge,1,1,436; 435,4,all,pools,NA,4,n
753_Phytoplankton_1,753,Phytoplankton,phytoplankton,1,80_Stelletta clarella_1,80,Stelletta clarella,sponge,1,1,436; 435,4,all,pools,NA,4,n
753_Phytoplankton_1,753,Phytoplankton,phytoplankton,1,81_Bythotiara huntsmani_5,81,Bythotiara huntsmani,hydroid,5,1,436,13,all,pools,NA,3,n
753_Phytoplankton_1,753,Phytoplankton,phytoplankton,1,82_Ectopleura marina_5,82,Ectopleura marina,hydroid,5,1,436; 435,4,all,pools,NA,4,n
753_Phytoplankton_1,753,Phytoplankton,phytoplankton,1,83_Garveia annulata_5,83,Garveia annulata,hydroid,5,1,436; 435,4,all,pools,NA,4,n
753_Phytoplankton_1,753,Phytoplankton,phytoplankton,1,85_Obelia dichotoma_5,85,Obelia dichotoma,hydroid,5,1,436,13,all,pools,NA,3,n
753_Phytoplankton_1,753,Phytoplankton,phytoplankton,1,86_Obelia bidentata_5,86,Obelia bidentata,hydroid,5,1,436,13,all,pools,NA,3,n
753_Phytoplankton_1,753,Phytoplankton,phytoplankton,1,87_Obelia geniculata_5,87,Obelia geniculata,hydroid,5,1,436,13,all,pools,NA,3,n
753_Phytoplankton_1,753,Phytoplankton,phytoplankton,1,88_Amphisbetia furcata_5,88,Amphisbetia furcata,hydroid,5,1,436; 435,3,low,pools,NA,4,n
753_Phytoplankton_1,753,Phytoplankton,phytoplankton,1,89_Xingyurella turgida_5,89,Xingyurella turgida,hydroid,5,1,436,13,all,pools,NA,4,n
753_Phytoplankton_1,753,Phytoplankton,phytoplankton,1,90_Abietinaria sp._5,90,Abietinaria sp.,hydroid,5,1,436,13,all,pools,NA,3,n
753_Phytoplankton_1,753,Phytoplankton,phytoplankton,1,91_Aglaophenia struthionides_5,91,Aglaophenia struthionides,hydroid,5,1,436,13,all,pools,NA,3,n
753_Phytoplankton_1,753,Phytoplankton,phytoplankton,1,92_Aglaophenia latirostris_5,92,Aglaophenia latirostris,hydroid,5,1,436; 435,4,low,pools,NA,4,n
753_Phytoplankton_1,753,Phytoplankton,phytoplankton,1,93_Kirchenpaueria plumularioides_5,93,Kirchenpaueria plumularioides,hydroid,5,1,436,13,all,pools,NA,4,n
753_Phytoplankton_1,753,Phytoplankton,phytoplankton,1,96_Clavularia sp._1,96,Clavularia sp.,octocoral,1,1,436; 435,4,low,pools,NA,4,n
753_Phytoplankton_1,753,Phytoplankton,phytoplankton,1,97_Halcampa decemtentaculata_1,97,Halcampa decemtentaculata,anemone,1,1,436; 435,4,low,pools,NA,4,n
753_Phytoplankton_1,753,Phytoplankton,phytoplankton,1,99_Anthopleura xanthogrammica_1,99,Anthopleura xanthogrammica,anemone,1,1,436; 435,4,all,pools,NA,4,n
753_Phytoplankton_1,753,Phytoplankton,phytoplankton,1,100_Anthopleura sola_1,100,Anthopleura sola,anemone,1,1,436; 435,4,all,pools,NA,4,n
753_Phytoplankton_1,753,Phytoplankton,phytoplankton,1,101_Anthopleura elegantissima_1,101,Anthopleura elegantissima,anemone,1,1,436; 435,4,all,pools,NA,4,n
753_Phytoplankton_1,753,Phytoplankton,phytoplankton,1,102_Epiactis prolifera_1,102,Epiactis prolifera,anemone,1,1,436,13,all,pools,NA,4,n
753_Phytoplankton_1,753,Phytoplankton,phytoplankton,1,103_Anthopleura artemisia_1,103,Anthopleura artemisia,anemone,1,1,436; 435,4,low,pools,NA,4,n
753_Phytoplankton_1,753,Phytoplankton,phytoplankton,1,104_Urticina crassicornis_1,104,Urticina crassicornis,anemone,1,1,436,13,all,pools,NA,4,n
753_Phytoplankton_1,753,Phytoplankton,phytoplankton,1,105_Urticina coriacea_1,105,Urticina coriacea,anemone,1,1,436,13,all,pools,NA,4,n
753_Phytoplankton_1,753,Phytoplankton,phytoplankton,1,106_Urticina lofotensis_1,106,Urticina lofotensis,anemone,1,1,436; 435,4,low,pools,NA,4,n
753_Phytoplankton_1,753,Phytoplankton,phytoplankton,1,107_Metridium senile_1,107,Metridium senile,anemone,1,1,436,13,all,pools,NA,3,n
753_Phytoplankton_1,753,Phytoplankton,phytoplankton,1,109_Corynactis californica_1,109,Corynactis californica,anemone,1,1,436,13,all,pools,NA,4,n
753_Phytoplankton_1,753,Phytoplankton,phytoplankton,1,110_Balanophyllia elegans_1,110,Balanophyllia elegans,anemone,1,1,436; 435,4,low,pools,NA,4,n
753_Phytoplankton_1,753,Phytoplankton,phytoplankton,1,128_Tricellaria occidentalis_1,128,Tricellaria occidentalis,bryozoan,1,1,436; 435,4,low,pools,NA,4,n
753_Phytoplankton_1,753,Phytoplankton,phytoplankton,1,129_Bugula californica_1,129,Bugula californica,bryozoan,1,1,436,13,all,pools,NA,3,n
753_Phytoplankton_1,753,Phytoplankton,phytoplankton,1,130_Bugula neritina_1,130,Bugula neritina,bryozoan,1,1,436; 435,3,low,pools,NA,4,n
753_Phytoplankton_1,753,Phytoplankton,phytoplankton,1,131_Dendrobeania laxa_1,131,Dendrobeania laxa,bryozoan,1,1,436; 435,4,low,pools,NA,4,n
753_Phytoplankton_1,753,Phytoplankton,phytoplankton,1,132_Schizoporella unicornis_1,132,Schizoporella unicornis,bryozoan,1,1,436; 435,4,low,pools,NA,4,n
753_Phytoplankton_1,753,Phytoplankton,phytoplankton,1,133_Primavelans insculpta_1,133,Primavelans insculpta,bryozoan,1,1,436; 435,4,middle,pools,NA,4,n
753_Phytoplankton_1,753,Phytoplankton,phytoplankton,1,134_Integripelta bilabiata_1,134,Integripelta bilabiata,bryozoan,1,1,436,13,all,pools,NA,4,n
753_Phytoplankton_1,753,Phytoplankton,phytoplankton,1,135_Celleporina robertsoniae_1,135,Celleporina robertsoniae,bryozoan,1,1,436; 435,3,low,pools,NA,4,n
753_Phytoplankton_1,753,Phytoplankton,phytoplankton,1,136_Celleporaria brunnea_1,136,Celleporaria brunnea,bryozoan,1,1,436,13,all,pools,NA,4,n
753_Phytoplankton_1,753,Phytoplankton,phytoplankton,1,139_Flustrellidra corniculata_1,139,Flustrellidra corniculata,bryozoan,1,1,436,13,all,pools,NA,3,n
753_Phytoplankton_1,753,Phytoplankton,phytoplankton,1,140_Bowerbankia gracilis_1,140,Bowerbankia gracilis,bryozoan,1,1,436; 435,4,low,pools,NA,4,n
753_Phytoplankton_1,753,Phytoplankton,phytoplankton,1,141_Triticella elongata_1,141,Triticella elongata,bryozoan,1,1,436; 435,4,all,pools,NA,4,n
753_Phytoplankton_1,753,Phytoplankton,phytoplankton,1,145_Henricia leviuscula_1,145,Henricia leviuscula,sea star,1,1,319,3,low,pools,"Puget Sound, WA; San Juan Islands, WA; Waddah and Tatoosh Islands, WA; Departure Bay, BC",2,n
753_Phytoplankton_1,753,Phytoplankton,phytoplankton,1,154_Cucumaria pseudocurata_1,154,Cucumaria pseudocurata,cucumber,1,1,"436, 436; 435",13,"all, middle",pools,NA,1,n
753_Phytoplankton_1,753,Phytoplankton,phytoplankton,1,170_Aplidium californicum_1,170,Aplidium californicum,tunicate,1,1,436,13,all,pools,NA,3,n
753_Phytoplankton_1,753,Phytoplankton,phytoplankton,1,171_Aplidium solidum_1,171,Aplidium solidum,tunicate,1,1,436,13,all,pools,NA,3,n
753_Phytoplankton_1,753,Phytoplankton,phytoplankton,1,173_Aplidium arenatum_1,173,Aplidium arenatum,tunicate,1,1,436; 435,4,low,pools,NA,4,n
753_Phytoplankton_1,753,Phytoplankton,phytoplankton,1,174_Polyclinum planum_1,174,Polyclinum planum,tunicate,1,1,436,13,all,pools,NA,3,n
753_Phytoplankton_1,753,Phytoplankton,phytoplankton,1,175_Synoicum parfustis_1,175,Synoicum parfustis,tunicate,1,1,436; 435,4,very low,pools,NA,4,n
753_Phytoplankton_1,753,Phytoplankton,phytoplankton,1,176_Ritterella pulchra_1,176,Ritterella pulchra,tunicate,1,1,436,13,all,pools,NA,3,n
753_Phytoplankton_1,753,Phytoplankton,phytoplankton,1,177_Ritterella aequalisiphonis_1,177,Ritterella aequalisiphonis,tunicate,1,1,436; 435,4,low,pools,NA,4,n
753_Phytoplankton_1,753,Phytoplankton,phytoplankton,1,178_Euherdmania claviformis_1,178,Euherdmania claviformis,tunicate,1,1,436,13,all,pools,NA,3,n
753_Phytoplankton_1,753,Phytoplankton,phytoplankton,1,179_Didemnum carnulentum_1,179,Didemnum carnulentum,tunicate,1,1,436,13,all,pools,NA,3,n
753_Phytoplankton_1,753,Phytoplankton,phytoplankton,1,180_Trididemnum opacum_1,180,Trididemnum opacum,tunicate,1,1,436,13,all,pools,NA,3,n
753_Phytoplankton_1,753,Phytoplankton,phytoplankton,1,181_Diplosoma listerianum_1,181,Diplosoma listerianum,tunicate,1,1,436,13,all,pools,NA,3,n
753_Phytoplankton_1,753,Phytoplankton,phytoplankton,1,182_Eudistoma ritteri_1,182,Eudistoma ritteri,tunicate,1,1,436; 435,4,low,pools,NA,4,n
753_Phytoplankton_1,753,Phytoplankton,phytoplankton,1,183_Eudistoma psammion_1,183,Eudistoma psammion,tunicate,1,1,436,13,all,pools,NA,3,n
753_Phytoplankton_1,753,Phytoplankton,phytoplankton,1,184_Eudistoma diaphanes_1,184,Eudistoma diaphanes,tunicate,1,1,436; 435,4,low,pools,NA,4,n
753_Phytoplankton_1,753,Phytoplankton,phytoplankton,1,185_Cystodytes lobatus_1,185,Cystodytes lobatus,tunicate,1,1,436,13,all,pools,NA,3,n
753_Phytoplankton_1,753,Phytoplankton,phytoplankton,1,186_Clavelina huntsmani_1,186,Clavelina huntsmani,tunicate,1,1,436,13,all,pools,NA,3,n
753_Phytoplankton_1,753,Phytoplankton,phytoplankton,1,187_Distaplia occidentalis_1,187,Distaplia occidentalis,tunicate,1,1,436,13,all,pools,NA,3,n
753_Phytoplankton_1,753,Phytoplankton,phytoplankton,1,188_Perophora annectens_1,188,Perophora annectens,tunicate,1,1,436; 435,4,middle,pools,NA,4,n
753_Phytoplankton_1,753,Phytoplankton,phytoplankton,1,192_Fissurellidea bimaculata_1,192,Fissurellidea bimaculata,limpet,1,1,436; 435,3,low,pools,NA,4,n
753_Phytoplankton_1,753,Phytoplankton,phytoplankton,1,216_Metandrocarpa taylori_1,216,Metandrocarpa taylori,tunicate,1,1,436; 435,4,low,pools,NA,4,n
753_Phytoplankton_1,753,Phytoplankton,phytoplankton,1,217_Styela montereyensis_1,217,Styela montereyensis,tunicate,1,1,436,13,all,pools,NA,3,n
753_Phytoplankton_1,753,Phytoplankton,phytoplankton,1,218_Styela clava_1,218,Styela clava,tunicate,1,1,436; 435,4,low,pools,NA,4,n
